label,socre,x1,y1,x2,y2
2,0.9990527,889.4821,591.853,944.488,648.3235
2,0.9971691,400.9667,179.47017,453.36813,232.89255
2,0.9969664,374.28683,375.94647,447.34048,426.5735
2,0.9969387,908.88354,57.095337,979.1264,113.63617
2,0.9967578,145.81921,112.7562,211.29611,166.38596
2,0.9952922,540.0648,454.03595,585.9529,519.8111
2,0.987768,195.17377,192.2843,249.9417,238.90935
2,0.9861967,834.4323,234.74538,876.6413,289.6327
2,0.98357624,870.4886,336.76428,943.28955,390.20383
2,0.9815229,230.25218,312.01523,292.59558,366.8373
2,0.98138726,884.2968,202.78107,937.7114,253.85463
2,0.97966707,696.97205,432.28137,755.92957,491.13287
2,0.97912884,538.4519,643.4628,592.8358,692.77954
2,0.9777254,510.18686,238.77122,558.282,301.67032
2,0.91303307,5.021719,399.40387,60.9044,436.1121
