label,socre,x1,y1,x2,y2
2,0.99767405,771.4453,372.32928,864.1919,472.93808
2,0.99726945,659.71924,43.6569,779.07196,152.2863
2,0.9952866,464.83636,86.42562,568.4517,175.65901
2,0.99114543,825.1987,43.908615,927.11646,137.50809
2,0.9840582,856.11255,146.43274,967.0313,242.54298
2,0.96437454,822.72504,579.5005,923.4117,669.53485
2,0.9566338,100.78763,92.81148,217.91766,193.41878
2,0.93131155,193.72661,561.2298,294.2311,664.5056
2,0.844307,518.174,554.08746,646.144,673.8287
2,0.7930417,303.2746,496.79068,399.7386,581.56573
2,0.75087446,728.40436,209.44429,804.65674,281.05283
