label,socre,x1,y1,x2,y2
2,0.99904174,720.0698,221.43826,845.0567,319.05585
2,0.99703455,86.66838,307.9068,182.32962,409.34918
2,0.9903796,723.4042,397.10065,822.77216,504.30914
2,0.9806707,452.89117,49.02894,563.1842,145.987
2,0.98001546,404.28168,432.863,515.7506,521.2667
2,0.9559305,837.06476,370.27518,921.57764,455.39648
2,0.952474,30.206972,425.0509,112.5177,503.72922
2,0.8784929,928.18024,209.36028,1008.2882,293.09918
2,0.86829585,624.0364,18.609324,737.97266,95.31152
2,0.75814587,701.5799,107.25891,791.0973,181.50017
