label,socre,x1,y1,x2,y2
2,0.99447775,248.13388,487.53915,313.15112,538.8283
2,0.9942772,229.46028,303.34177,283.772,351.3038
2,0.9910581,920.16797,41.5884,988.22864,95.76712
2,0.99022585,797.989,309.1803,849.52783,371.48987
2,0.989503,36.028313,307.1767,95.58848,367.61328
2,0.9865623,732.95087,36.991566,782.0998,87.152725
2,0.986231,97.19466,56.925163,166.83382,105.85894
2,0.9789301,306.13943,656.53644,362.3116,719.9221
2,0.9771542,405.16998,540.51105,462.56436,591.5346
2,0.97607714,763.00104,457.98544,806.44196,505.88025
2,0.9718678,713.1295,588.283,772.9623,654.2088
2,0.9502412,183.22423,153.40712,249.31374,199.94142
