label,socre,x1,y1,x2,y2
2,0.99837875,284.78098,317.83453,354.4306,365.95435
2,0.99561477,404.6985,406.0145,465.5174,450.45297
2,0.99541926,131.43376,499.44098,189.16231,546.4277
2,0.99302423,43.188694,272.42416,100.4125,340.29507
2,0.99187016,465.98624,568.57385,518.9204,633.4185
2,0.9899519,962.5887,348.8368,1011.2029,420.90616
2,0.9898239,655.97296,545.2736,707.11694,599.8498
2,0.9869812,289.23956,170.46873,346.1514,219.50122
2,0.97925776,32.984047,101.19108,88.30341,157.72977
2,0.9775269,875.25354,552.5118,930.21014,614.4745
2,0.9515882,938.7,678.8544,1005.70087,739.59015
