label,socre,x1,y1,x2,y2
1,0.9951733,599.30286,478.5336,681.3283,550.32635
2,0.981729,259.41623,311.2329,319.0588,374.4811
2,0.98091847,64.19883,415.20407,132.114,482.2421
2,0.97070426,290.76077,450.82446,347.57678,512.771
2,0.9706468,387.71918,600.61383,444.67615,677.90027
2,0.9463581,685.3797,621.89606,750.77875,694.4546
2,0.933565,9.670292,126.22088,72.17013,191.6974
2,0.9329832,428.63467,237.94492,492.19583,314.54407
2,0.80209625,688.2449,56.58892,755.3855,127.06627
2,0.77739376,230.24521,52.146347,301.3337,114.37242
2,0.76265264,125.15832,242.99643,191.23344,318.11664
