label,socre,x1,y1,x2,y2
1,0.97922873,690.3736,147.78354,750.49274,208.16226
1,0.96835726,801.04846,23.72809,868.81104,82.377525
1,0.9659652,334.68823,120.34554,395.2471,179.95346
1,0.961771,405.42294,579.434,480.6221,641.78534
1,0.9487742,416.67783,286.0792,471.12915,345.28003
1,0.8773311,622.592,680.6656,675.5214,728.5511
1,0.84699535,101.29086,473.99725,207.42108,570.4066
1,0.83676577,218.2206,638.6059,275.22815,694.862
1,0.8365489,351.93164,7.702522,402.9396,59.082706
1,0.81512326,40.317863,33.08973,88.83371,87.306175
1,0.78810555,361.19244,493.11673,418.62842,544.5536
1,0.7528801,881.53625,521.74854,953.27826,580.1289
