label,socre,x1,y1,x2,y2
2,0.99762064,531.7316,335.51556,634.9611,441.7713
2,0.99709046,447.74197,462.77924,543.2651,548.59503
2,0.9861281,713.10095,236.91714,801.38684,322.43658
2,0.98152554,103.64421,377.1448,193.71931,479.05435
2,0.9715118,844.5141,322.1943,943.85657,421.82297
2,0.94467074,421.08954,653.2641,505.75287,736.8004
2,0.9182714,710.4887,111.30039,824.8262,195.62585
2,0.91757596,103.59941,592.65326,201.31781,689.74133
2,0.8316705,574.2184,632.8429,674.26917,725.4162
2,0.8226157,313.926,493.16055,401.65942,570.61786
