label,socre,x1,y1,x2,y2
2,0.9968966,189.55048,560.39984,293.54044,659.64624
2,0.99656653,522.5255,346.37173,627.1478,443.95312
2,0.99204046,401.938,422.04617,500.39664,519.28107
2,0.99129194,417.1132,31.299374,530.1952,125.70559
2,0.988926,286.98254,147.2922,401.64597,254.42068
2,0.9832011,713.4705,280.8659,807.1214,385.2562
2,0.96967274,296.748,477.3636,397.1466,574.2138
2,0.9612054,786.9544,637.6496,887.4702,738.3263
2,0.94033617,496.02634,186.58655,603.6199,279.71777
2,0.8821698,782.28125,150.9788,877.04205,237.33469
