label,socre,x1,y1,x2,y2
2,0.993572,293.27438,431.00732,371.3825,514.8783
2,0.98947245,451.71262,445.3901,526.0766,514.667
2,0.9837298,526.8665,565.3638,631.82654,676.088
2,0.97812635,472.97293,245.57246,559.68,319.49585
2,0.9687959,111.40754,16.473907,205.52129,95.89646
2,0.9561471,907.7805,265.38602,986.8932,335.20264
2,0.95270073,229.37787,314.66553,312.1838,408.00885
2,0.93993974,720.7827,516.7082,798.0783,587.6016
2,0.93329525,256.39746,611.5075,334.641,692.99756
2,0.92964756,860.3561,391.1531,934.4527,471.93936
2,0.91064495,712.9738,247.1829,811.3566,337.2475
2,0.9074668,617.27167,400.8724,676.5829,468.69754
2,0.8464645,890.7535,555.1033,978.30414,638.32153
2,0.7942546,88.51225,249.21269,174.24147,316.84985
