label,socre,x1,y1,x2,y2
2,0.9964491,322.82785,295.94998,374.12982,353.22684
2,0.9964419,407.6474,413.6149,463.42242,466.74625
2,0.9960085,658.69305,634.1842,717.54663,682.5132
2,0.99463487,124.01656,470.03763,188.20488,526.1039
2,0.99438465,558.6379,412.61777,608.0531,471.2922
2,0.9917201,718.74115,476.72842,787.4949,530.7393
2,0.9909855,508.2259,503.50644,563.9025,557.869
2,0.9903341,243.71259,449.12985,298.48715,519.94086
2,0.98857796,182.02481,145.61342,238.58011,198.85664
2,0.9870344,80.29628,629.2282,130.98564,688.3563
2,0.9861231,583.0565,173.8,642.173,222.0946
2,0.985706,361.70715,511.24603,417.4035,560.23004
2,0.9815965,240.6735,585.6711,293.9358,646.6682
2,0.9416225,28.99038,169.87186,77.77835,230.33032
2,0.8653327,949.8977,291.56714,999.04456,345.19754
